start_time;wind_production;nuclear_production;hydro_production;total_production;surplus_deficit;reserve_small_scale_production
2022-12-31 23:00:00+00:00;3447.9199995000004;4371.9149975;637.046496;10602.2;478.3999965;70.0
2023-01-01 00:00:00+00:00;3558.0649999999996;4371.744998;517.146997;10593.15;437.40499550000004;70.0
2023-01-01 01:00:00+00:00;3635.2399995000005;4373.0799959999995;538.3349965;10706.45;658.0649980000001;71.1
2023-01-01 02:00:00+00:00;3627.525;4373.3099965;523.641995;10692.35;694.1199965;72.0
2023-01-01 03:00:00+00:00;3503.089999;4372.399997;559.1339945000001;10607.7;669.7649965;72.0
2023-01-01 04:00:00+00:00;3352.5449985;4370.9699965;541.4074975;10451.9;460.3199955;72.45015
2023-01-01 05:00:00+00:00;3392.4799995000003;4371.614996;613.7004975000001;10597.4;460.494996;74.0
2023-01-01 06:00:00+00:00;3234.8249994999996;4371.884997499999;676.6284965;10508.8;397.954995;74.7
2023-01-01 07:00:00+00:00;3212.3999995000004;4371.964998;675.4099954999999;10502.8;233.7099965;80.549949
2023-01-01 08:00:00+00:00;3210.665;4371.1749975;682.3574960000001;10503.1;335.4399945;78.551199
2023-01-01 09:00:00+00:00;3251.4199995000004;4371.8699990000005;698.073497;10577.5;415.5499955;75.5
2023-01-01 10:00:00+00:00;3413.9099990000004;4371.1499985;752.7269950000001;10824.85;442.919992;79.14964900000001
2023-01-01 11:00:00+00:00;3417.4800000000005;4367.709995499999;774.8564974999999;10833.95;371.21999450000004;68.7499
2023-01-01 12:00:00+00:00;3260.764999;4359.8649955;802.6354975;10676.65;203.05499500000002;72.49975
2023-01-01 13:00:00+00:00;3484.15;4301.929996500001;869.661494;10913.6;303.1049965;79.84985
2023-01-01 14:00:00+00:00;3598.519999;4295.7299965;948.1334980000001;11167.1;280.4699955;83.55019999999999
2023-01-01 15:00:00+00:00;3502.8999995;4361.244995;1068.8794979999998;11359.55;470.35499550000003;84.7999495
2023-01-01 16:00:00+00:00;3540.9199999999996;4361.839995;1186.16;11613.75;477.7099975;89.7
2023-01-01 17:00:00+00:00;3620.304999;4361.219995500001;1147.355;11710.0;668.3899954999999;94.0
2023-01-01 18:00:00+00:00;3675.289998;4359.989995;1036.1534995;11665.15;612.269996;97.7499
2023-01-01 19:00:00+00:00;3604.7149985000005;4359.1699965;921.6849945;11475.65;512.404993;99.9
2023-01-01 20:00:00+00:00;3339.5499995;4365.1599985;899.4169935;11166.6;302.22499400000004;101.1
2023-01-01 21:00:00+00:00;3300.65;4369.7499975;740.360995;11026.8;446.569995;102.1
2023-01-01 22:00:00+00:00;3259.195;4369.534999;670.1204955;10926.0;499.289995;104.0
2023-01-01 23:00:00+00:00;3269.2249994999997;4370.2699985;625.363997;10897.05;419.77999650000004;104.75
2023-01-02 00:00:00+00:00;3164.5950000000003;4371.509997;685.9434965;10846.35;563.4199945;107.85
2023-01-02 01:00:00+00:00;3147.75;4371.059998;679.198495;10830.85;486.28999450000003;110.4
2023-01-02 02:00:00+00:00;2897.1599990000004;4372.454998;713.2104935;10646.2;448.999996;112.35
2023-01-02 03:00:00+00:00;2580.575;4373.4699975;854.073495;10503.95;362.794996;114.2494995
2023-01-02 04:00:00+00:00;2469.7099989999997;4370.499997;832.8429954999999;10510.65;780.2999975;116.5
2023-01-02 05:00:00+00:00;2395.5349995;4370.6099985;1085.0204985;10806.4;856.3699965;121.65
2023-01-02 06:00:00+00:00;2179.5950000000003;4371.839996500001;1342.8299995000002;10913.7;779.034997;124.9
2023-01-02 07:00:00+00:00;2049.9799995;4374.6499994999995;1505.0249995;10968.35;563.5549954999999;127.05
2023-01-02 08:00:00+00:00;2037.3999995000001;3990.839996;1634.0399995;10710.11;1115.849999;125.35
2023-01-02 09:00:00+00:00;2019.6049994999998;2797.4249985;1803.065;9697.434998;1245.95;117.65
2023-01-02 10:00:00+00:00;1815.6299995000002;2802.7399969999997;1896.25;9608.174997;519.4499955;116.6
2023-01-02 11:00:00+00:00;1915.895;2983.9099975;1755.2849999999999;9760.569995;629.669994;120.327
2023-01-02 12:00:00+00:00;1869.67;2987.1199965;1704.675;9670.149997;619.1399985;122.25
2023-01-02 13:00:00+00:00;1874.9450000000002;3008.0099975000003;1869.6099990000002;9875.804995999999;316.1049965;129.5494995
2023-01-02 14:00:00+00:00;1718.9299995000001;3036.5949960000003;2076.979996;9959.969999;198.2469945;131.95
2023-01-02 15:00:00+00:00;1648.475;3045.9799985;2046.4249965;9893.469996;258.4199975;138.875
2023-01-02 16:00:00+00:00;1533.9950000000001;3435.759997;2042.4599995;10154.75;460.92999549999996;142.6
2023-01-02 17:00:00+00:00;1447.4450000000002;3555.1749969999996;2034.819999;10172.35;546.6449960000001;134.1754995
2023-01-02 18:00:00+00:00;1316.7999995;3556.5399975;1856.0400000000002;9867.509999;563.5399945;133.5
